                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    2600                                     1287                  7.5999999999999996E+000                  2.0000000000000000E-002                  3.9611385439682171E+007                  1.1633838267762841E-004                  1.4685025998722718E+004                  2.2126565774524006E+004                  2.3012637875130455E+001                  5.5507126898191281E+001                  0.0000000000000000E+000                  3.5865857238080810E-034                  4.4977134581700411E-025                  3.9675069788224082E-001                  1.7388773143198493E-021                  5.7845567718559721E-001                  2.3193073989039036E-002                  1.0021820541505924E+000                  0.0000000000000000E+000                  5.1994829540042496E-005                  8.2682105900659229E-010                  1.4208528221976249E-003                  3.9193958306933752E-001                  1.0020070482924458E-005                  5.8376415491101608E-001                  2.3403354319200230E-002                  1.0020893345625321E+000                  9.9907100852081188E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0021818815117618E+000                  1.4644909477555796E+001                  1.0021815030195049E+000                  6.0695791664887766E+000                  1.1041037016780665E+006                  4.6301212671080783E+001                  4.5293158656572032E+005                  2.9867848332291327E+004                  1.4886487338204883E+004                  1.2910971888513672E+004                  6.6739140381222214E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.2500620427795238E+015                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20241124" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56 
                                    mass                                   radius                               luminosity                                 pressure                                   logRho                                     logT                                   energy                                  entropy                                       cp                                   gamma1                                    grada                                       mu                                   free_e                                       ye                                     pgas                                     prad                                    gradr                                    gradT                                 velocity                                 conv_vel                                  opacity                                  eps_nuc                                       pp                                      cno                                 tri_alfa                        eps_nuc_neu_total                              non_nuc_neu                                 eps_grav                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                     si28                                      s32                                     ar36                                     ca40                                     ti44                                     cr48                                     fe52                                     fe54                                     fe56                                     ni56                                      eta                                log_omega                                    v_rot                                    j_rot                           dynamo_log_B_r                         dynamo_log_B_phi                               log_D_conv                               log_D_semi                                log_D_ovr                               log_D_thrm 
                 1.0021820541505924E+000                  2.3012637875130455E+001                  2.2126565774524006E+004                  1.3233267071624746E+002                 -1.1057850324323354E+001                  4.1668753105034790E+000                  5.4190160829041078E+013                  8.5796758757616146E+001                  1.3344425691232550E+011                  1.3384008589185856E+000                  2.4961336056998407E-001                  7.0632175211367809E-001                  7.0672498096697045E-001                  8.0836961759045356E-001                  1.5050236413286886E+001                  1.1728243430296057E+002                  2.2447110786153379E-001                  2.2447110786153379E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6924281514130656E-001                  1.1382449522075533E-029                  1.1382449522075533E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5537330181188066E-031                  0.0000000000000000E+000                 -2.7698960721909964E+008                  6.1673419178832356E-001                  1.5130177750204652E-005                  3.6296174681954740E-001                  1.1650431840961027E-003                  6.0777185922716911E-003                  9.5761275869296874E-003                  2.0972172646170706E-003                  7.9877054986855561E-004                  5.7405403659567522E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1564373671757025E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.0021820541500912E+000                  2.3012587116089428E+001                  2.2126565846390058E+004                  1.3233479925875957E+002                 -1.1057839422965717E+001                  4.1668768785473596E+000                  5.4189747894303555E+013                  8.5796109753779135E+001                  1.3344065808778000E+011                  1.3384016567235015E+000                  2.4961339190308340E-001                  7.0632163047762719E-001                  7.0672522495886292E-001                  8.0836961759045356E-001                  1.5050671125101061E+001                  1.1728412813365850E+002                  2.2447163739303500E-001                  2.2447163739303500E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6924497852144581E-001                  1.1382449522075533E-029                  1.1382449522075533E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5537330181188066E-031                  0.0000000000000000E+000                 -2.7701031399596137E+008                  6.1673419178832356E-001                  1.5130177750204652E-005                  3.6296174681954740E-001                  1.1650431840961027E-003                  6.0777185922716911E-003                  9.5761275869296874E-003                  2.0972172646170706E-003                  7.9877054986855550E-004                  5.7405403659567522E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1564353641059050E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.0021820541492623E+000                  2.3012503148131081E+001                  2.2126565965285390E+004                  1.3233932192916922E+002                 -1.1057816262153894E+001                  4.1668802102405973E+000                  5.4188870693964812E+013                  8.5794731002300352E+001                  1.3343301285834337E+011                  1.3384033518940250E+000                  2.4961345848243327E-001                  7.0632137204230150E-001                  7.0672574335909844E-001                  8.0836961759045356E-001                  1.5051594756164672E+001                  1.1728772717300455E+002                  2.2447338808850553E-001                  2.2447338808850553E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6924957472396256E-001                  1.1382449522075533E-029                  1.1382449522075533E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5537330181188066E-031                  0.0000000000000000E+000                 -2.7705429775332433E+008                  6.1673419178832356E-001                  1.5130177750204652E-005                  3.6296174681954740E-001                  1.1650431840961027E-003                  6.0777185922716911E-003                  9.5761275869296891E-003                  2.0972172646170706E-003                  7.9877054986855561E-004                  5.7405403659567522E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1564311085091560E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.0021820541472652E+000                  2.3012300866276753E+001                  2.2126566251765751E+004                  1.3234869420135408E+002                 -1.1057768274844488E+001                  4.1668871142557080E+000                  5.4187053657532758E+013                  8.5791874785135732E+001                  1.3341717571093857E+011                  1.3384068648222818E+000                  2.4961359646784606E-001                  7.0632083655450673E-001                  7.0672681750522126E-001                  8.0836961759045356E-001                  1.5053508660623947E+001                  1.1729518554073012E+002                  2.2447760522663657E-001                  2.2447760522663657E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6925909740674926E-001                  1.1382449522075533E-029                  1.1382449522075533E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5537330181188066E-031                  0.0000000000000000E+000                 -2.7714539081552750E+008                  6.1673419178832356E-001                  1.5130177750204652E-005                  3.6296174681954740E-001                  1.1650431840961027E-003                  6.0777185922716911E-003                  9.5761275869296874E-003                  2.0972172646170706E-003                  7.9877054986855561E-004                  5.7405403659567522E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1564222916036325E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.0021820541434061E+000                  2.3011910017382075E+001                  2.2126566805531864E+004                  1.3236648972996139E+002                 -1.1057677191205718E+001                  4.1669002224253715E+000                  5.4183606466665508E+013                  8.5786455117505852E+001                  1.3338712728726099E+011                  1.3384135351496718E+000                  2.4961385851851936E-001                  7.0631982003888916E-001                  7.0672885655944195E-001                  8.0836961759045356E-001                  1.5057142203999357E+001                  1.1730934752596204E+002                  2.2448575228153275E-001                  2.2448575228153275E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6927717116946566E-001                  1.1382449522075533E-029                  1.1382449522075533E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5537330181188066E-031                  0.0000000000000000E+000                 -2.7731815168556160E+008                  6.1673419178832356E-001                  1.5130177750204650E-005                  3.6296174681954740E-001                  1.1650431840961027E-003                  6.0777185922716911E-003                  9.5761275869296874E-003                  2.0972172646170706E-003                  7.9877054986855561E-004                  5.7405403659567522E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1564055577158754E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.0021820541361470E+000                  2.3011174891161041E+001                  2.2126567847896986E+004                  1.3240272255355350E+002                 -1.1057491871497360E+001                  4.1669269084539042E+000                  5.4176599816261547E+013                  8.5775435078664501E+001                  1.3332603875907332E+011                  1.3384271171985296E+000                  2.4961439229011892E-001                  7.0631775128122154E-001                  7.0673300635010383E-001                  8.0836961759045356E-001                  1.5064538323664221E+001                  1.1733818422988929E+002                  2.2450107056920732E-001                  2.2450107056920732E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6931393981152414E-001                  1.1382449522075533E-029                  1.1382449522075533E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5537330181188066E-031                  0.0000000000000000E+000                 -2.7766906409608144E+008                  6.1673419178832356E-001                  1.5130177750204652E-005                  3.6296174681954746E-001                  1.1650431840961027E-003                  6.0777185922716911E-003                  9.5761275869296874E-003                  2.0972172646170706E-003                  7.9877054986855561E-004                  5.7405403659567522E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1563715161514907E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.0021820541207715E+000                  2.3009618390839577E+001                  2.2126570058437301E+004                  1.3248564350182349E+002                 -1.1057068434767478E+001                  4.1669879660382572E+000                  5.4160626551164938E+013                  8.5750290636372384E+001                  1.3318670395979135E+011                  1.3384582049464098E+000                  2.4961561499195409E-001                  7.0631302141646979E-001                  7.0674249423408531E-001                  8.0836961759045356E-001                  1.5081454279986657E+001                  1.1740418922183683E+002                  2.2453348033150858E-001                  2.2453348033150858E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6939792917734824E-001                  1.1382449522075533E-029                  1.1382449522075533E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5537330181188066E-031                  0.0000000000000000E+000                 -2.7846783700287533E+008                  6.1673419178832356E-001                  1.5130177750204652E-005                  3.6296174681954740E-001                  1.1650431840961027E-003                  6.0777185922716911E-003                  9.5761275869296874E-003                  2.0972172646170706E-003                  7.9877054986855561E-004                  5.7405403659567522E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1562937623597058E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.0021820540843600E+000                  2.3005935091416454E+001                  2.2126575308425567E+004                  1.3265613392151045E+002                 -1.1056200635832601E+001                  4.1671134342422826E+000                  5.4128038773641633E+013                  8.5698904589646531E+001                  1.3290217759243323E+011                  1.3385221352276997E+000                  2.4961813333952382E-001                  7.0630331804713220E-001                  7.0676195911967599E-001                  8.0836961759045356E-001                  1.5116193425134812E+001                  1.1753994049637562E+002                  2.2461006057518809E-001                  2.2461006057518809E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6956996707671472E-001                  1.1382449522075533E-029                  1.1382449522075533E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5537330181188066E-031                  0.0000000000000000E+000                 -2.8009256134951943E+008                  6.1673419178832356E-001                  1.5130177750204652E-005                  3.6296174681954740E-001                  1.1650431840961027E-003                  6.0777185922716911E-003                  9.5761275869296874E-003                  2.0972172646170706E-003                  7.9877054986855561E-004                  5.7405403659567522E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1561345254571137E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 1.0021820540143624E+000                  2.2998865166028772E+001                  2.2126585459861348E+004                  1.3295029114473192E+002                 -1.1054711980676153E+001                  4.1673296842050398E+000                  5.4072586122828672E+013                  8.5611198397187351E+001                  1.3241724121039984E+011                  1.3386324554534041E+000                  2.4962249098093398E-001                  7.0628664665580432E-001                  7.0679540302178279E-001                  8.0836961759045356E-001                  1.5176008849356187E+001                  1.1777428229537573E+002                  2.2475666382335940E-001                  2.2475666382335940E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6986481194379998E-001                  1.1382449522075533E-029                  1.1382449522075533E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5537330181188066E-031                  0.0000000000000000E+000                 -2.8284266726492512E+008                  6.1673419178832356E-001                  1.5130177750204652E-005                  3.6296174681954735E-001                  1.1650431840961027E-003                  6.0777185922716911E-003                  9.5761275869296874E-003                  2.0972172646170706E-003                  7.9877054986855561E-004                  5.7405403659567522E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1558617083873237E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
